steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
725596	524	6729.009712457657	-9.348101951022802	-7.033260567424879	7.584046009206036	-0.7771081720169201	-27.230537033098305	-2.0755603	-2.0691426	0.0608227246417664	0.06919498233124614	2.1154724419116975	357798	715597
730396	527	6774.920347690582	-18.375668394000947	-18.99824526825298	9.406390301926152	-4.977571164319475	-39.002996803204795	-2.2655745	-2.2704847	0.041015846157679337	0.03602800533175468	2.0539877676963805	360198	720397
735196	530	6820.967782258987	-12.91721245855577	-13.112534581481126	3.5016599858676467	-4.691943450139255	-18.23231958476357	-2.1455998	-2.1476417	0.040678731817752126	0.040122849484905604	2.0305491173267365	362598	725197
741596	534	6878.164732456207	-20.172566743351105	-19.297842275352004	5.023087764724975	-13.747803835857965	-32.56796365770638	-2.1166472	-2.1161513	0.03073647150071338	0.032111416144762185	2.1198592925071718	365798	731597
746396	537	6924.255401849747	-17.02287145448544	-18.053497761482536	3.2032556404792296	-13.11308282576637	-21.14988144915771	-2.1857195	-2.1872427	0.039903941536322235	0.04723927551414817	2.0838381063938143	368198	736397
751196	540	6970.075590372086	-10.422707536409666	-9.705230296907082	2.7925972943516775	-7.060597507164008	-16.065598786870765	-2.2149167	-2.2190928	0.27416232984978706	0.2639354129415005	2.142960311174393	370598	741197
755996	543	7015.723683357239	-12.394555967330284	-11.626530808649044	2.1430927589654543	-10.115810816442394	-16.131711771601566	-2.2998788	-2.29406	0.04345915099605918	0.05266525956103578	2.2331179904937746	372998	745997
760796	546	7061.739038705826	-6.572413631949097	-5.776145401360441	3.2029270703414787	-1.9062448523516093	-11.663571385956566	-2.1657617	-2.1682854	0.03428715814370662	0.03465419616783038	2.1441646885871886	375398	750797
765596	549	7107.8275356292725	-12.598086855368427	-12.738672196238435	3.6821691606618145	-7.95505946234907	-18.272965156779193	-2.1380885	-2.1371167	0.047671278126072136	0.04835157778579742	2.2022487783432005	377798	755597
770396	552	7153.96034693718	-13.025597819914793	-12.266125611771345	4.450506407606465	-6.90668143634448	-21.76429775790498	-1.9258982	-1.9190083	0.03755253738956526	0.03955006048548967	2.1036946105957033	380198	760397
775196	555	7200.0474858284	-17.385493590732306	-17.93667958630402	4.267657893304824	-8.592203660612402	-23.875979441876304	-2.2161257	-2.2130759	0.0486868590908125	0.05579147004755214	2.136351945400238	382598	765197
781596	559	7257.205668449402	-24.342165599044513	-25.88035012959156	4.193360168452104	-15.524474018623193	-29.272072368626866	-2.1428955	-2.1487875	0.08171307912096382	0.0642813169886358	2.0940658223628996	385798	771597
786396	562	7303.166475772858	-11.601307569531928	-10.511550715455105	4.5487987204446	-6.630524691834025	-21.26637724042356	-2.2637825	-2.268423	0.05441401242511347	0.05425203474005684	2.0721016049385073	388198	776397
791196	565	7348.799826860428	-28.556195489519016	-29.89109188182882	11.953563089174375	-14.860979728403125	-41.33607803018624	-2.0164623	-2.0277731	0.035750958777498454	0.04499878524104133	2.0295313787460327	390598	781197
795996	568	7394.972423791885	-17.437825240114726	-17.786471345912418	2.2684297898845323	-13.286733240470147	-20.47154349324807	-1.9349612	-1.9368834	0.035030741778900844	0.03720935360528529	2.034458062648773	392998	785997
800796	571	7440.820742607117	-20.384509286645844	-19.935504696911547	1.6470479501033106	-18.54191053426529	-23.45360488100786	-2.3186533	-2.3205497	0.04580115125747398	0.04138685936341062	2.063413900136948	395398	790797
805596	574	7487.761794567108	-22.589622698317644	-23.42359797882746	3.2586742585425466	-17.137445757731847	-26.975960888523627	-1.9486203	-1.9466294	0.04563032886944711	0.05712940969504416	1.964598660469055	397798	795597
810396	577	7533.630642175674	-12.48545578373355	-12.068351228962399	2.1888437434230807	-9.394856697339643	-15.742990310015086	-2.1394672	-2.142815	0.042999568390659985	0.04460177552420646	2.00341926574707	400198	800397
815196	580	7580.361648082733	-14.62248358264525	-14.549021902942963	5.394624574403549	-6.360717958396113	-22.024991589764333	-1.8719803	-1.8761324	0.0923089529806748	0.053581635082373395	1.9601244533061981	402598	805197
821596	584	7637.339198112488	-9.49425265845768	-8.624450499341272	2.130819359329733	-7.178427962109714	-13.840191750490257	-1.8508298	-1.856321	0.04080332813900896	0.03517289895331487	1.9893517673015595	405798	811597
826396	587	7683.444479942322	-16.46261421570042	-16.93219292000647	5.344260665523312	-7.919408593501256	-23.19704403291021	-2.1327002	-2.1335719	0.030757281552068888	0.017854608548805117	1.9346626114845276	408198	816397
831196	590	7729.69643497467	-13.246743209275774	-13.30139160959854	3.7324243913724726	-7.374078878326999	-18.57970689084845	-1.8184736	-1.8168104	0.040206367208156735	0.03133465156308375	1.9398137748241424	410598	821197
835996	593	7775.595484018326	-16.19766722289598	-15.321757519797647	3.800334226483253	-10.636066195838717	-22.986569800515973	-1.9717656	-1.975	0.02453700240002945	0.02652936952188611	2.0164258539676667	412998	825997
840796	596	7821.661846637726	-20.37073418848911	-20.139397320076707	3.7615246108280944	-15.72172781912595	-28.515903295753017	-1.8247229	-1.8208076	0.03852943165227771	0.036041817700024695	2.0305784440040586	415398	830797
845596	599	7867.641985654831	-16.991052643381977	-17.783493338569357	2.994592554936606	-11.715176611227577	-20.343009111803312	-1.9527761	-1.9498811	0.02162500350154005	0.021794009117875247	1.9376620411872865	417798	835597
850396	602	7913.708125829697	-12.178695663022047	-12.074175011332478	4.0311286036946905	-7.116482890512525	-18.535543354100632	-2.102092	-2.1007187	0.03637643061578274	0.029627468658145518	1.9335802721977233	420198	840397
855196	605	7959.882586479187	-7.028089999342852	-7.312603545430856	4.499332405214919	1.601639212379304	-15.005929621290798	-1.8214363	-1.837353	0.040466039145831016	0.0406328565790318	1.89856320977211	422598	845197
861596	609	8016.707039356232	-10.95430247235354	-11.689806291780775	2.70649851393569	-6.954367382798096	-14.100209497234045	-1.960322	-1.9618067	0.9142870459822007	0.9410157547309064	1.9195862448215484	425798	851597
866396	612	8062.131437063217	-12.963411797481672	-13.253747192475341	1.9222531942536172	-10.045256065422416	-15.545786258924537	-2.232272	-2.2210023	0.03779734549927525	0.03997055729851127	1.9318914270401002	428198	856397
871196	615	8107.602349996567	-16.591690761360443	-16.875110084903532	1.8704152819302096	-13.271281704053507	-19.459090279828143	-1.9376792	-1.9312608	0.06399687400902622	0.06297339411918074	1.9018242287635803	430598	861197
875996	618	8153.4491102695465	-11.365154555279275	-10.58262482904519	3.1121335963785315	-7.323769338028741	-16.551678866383806	-1.9913036	-1.99026	0.026618573220912368	0.03152830108534545	1.9261624348163604	432998	865997
880796	621	8199.427591562271	-21.07200166333055	-21.24654389527373	4.1442471768413185	-13.203710682292558	-29.342335232877858	-2.0206993	-2.0217745	0.05604430565144867	0.06586521920282394	1.9050506746768952	435398	870797
885596	624	8245.591777801514	-15.561057250584152	-15.56991456314054	2.0907229062393515	-11.518158428390306	-19.35592148126517	-2.0809178	-2.0866332	0.07452659696806223	0.05331443212809973	1.82295276761055	437798	875597
890396	627	8291.643396377563	-13.851938131771101	-14.122090707674221	2.1153505554061587	-10.09759254788727	-17.44326264187934	-2.3188558	-2.3185747	0.05322713174158707	0.04932279214262962	1.8892738711833954	440198	880397
895196	630	8337.570476055145	-15.73421487910234	-16.199554771273622	2.279575299191091	-11.764733039589672	-18.605793732716013	-1.9663792	-1.9666343	0.050039139066357166	0.03992384501500055	1.7856085169315339	442598	885197
901596	634	8394.723353385925	-14.686462180362371	-14.974400778064384	1.8804799615068666	-11.507128804517178	-17.88134026379452	-1.9001414	-1.9014634	0.0328603366878815	0.03006329736090265	1.8448109459877013	445798	891597
906396	637	8440.719986915588	-21.664376479253445	-21.205767664907228	2.943905093683643	-17.6535129373936	-26.555265824495386	-1.8357435	-1.8421159	0.024246054879622534	0.03249936286592856	1.9197464179992676	448198	896397
911196	640	8486.803452014923	-13.980708666889948	-12.840640443325533	4.660608039908537	-8.40040730128721	-23.917983815641694	-1.8404316	-1.8350228	0.015205958724254742	0.01929057383094914	1.8381871569156647	450598	901197
915996	643	8532.899721860886	-9.461441383745605	-9.313353530144987	3.2631958976217885	-5.1378936226364	-14.899445721195962	-2.1714067	-2.1679351	0.020587296416051684	0.029910857370123268	1.906280174255371	452998	905997
920796	646	8578.812551736832	-4.990499242301875	-4.742988815288953	2.7225115725446223	-1.341146242372342	-10.150582427118184	-1.7684369	-1.7698019	0.02016212626360357	0.019067165417363866	1.8669818079471587	455398	910797
925596	649	8624.656933307648	-16.805239145530837	-16.254012366491793	3.9274582670791247	-10.943558250497047	-23.772933708217906	-1.735561	-1.7337917	0.04622726105153561	0.035335198279935864	1.841197270154953	457798	915597
930396	652	8670.550795555115	-3.1495861741979794	-2.5768477392630476	3.7737255191365486	3.3361666659784617	-7.447036272939066	-2.0503879	-2.050601	0.03877185580669902	0.03612976890988648	1.8226832401752473	460198	920397
935196	655	8716.58390378952	-10.203127251493985	-9.46113713044218	2.705033018722715	-6.844473812599167	-15.613262840969945	-1.9250956	-1.9349079	0.02833936138777062	0.03180940459715202	1.8016395878791809	462598	925197
941596	659	8773.7785115242	-17.48602853315825	-17.526076056488108	5.36286187623382	-8.015294870538321	-29.269930716432093	-1.7420195	-1.7487943	0.055798494755290445	0.059420897460076956	1.833625419139862	465798	931597
946396	662	8822.032305955887	-17.800215760235986	-18.056312744873537	1.7578231418516477	-14.767943637627917	-20.194328818094686	-1.7768942	-1.7748052	0.053850181555608286	0.04862413418595679	1.8408879089355468	468198	936397
951196	665	8869.77933216095	-14.460958207621067	-14.525347277299288	2.9478352416259574	-10.221516971641718	-19.43872438627558	-1.9233358	-1.9294534	0.0792569245910272	0.0664241793518886	1.8545744836330413	470598	941197
